"","N","L","a","p","S","d","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","diam","cl","mu","te","si","apl"
"1776",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"1777",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"1778",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1779",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1780",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1781",5,5,3.04803825991038,0.765763173908239,0.950270539233235,0.25,1,2,0,0,0,0,0,0,1,0,0,0,0,4,0.5,0,0.2,0,1.92307692307692
"1782",9,14,2.15627127033194,0.765763173908239,0.683738905848754,0.194444444444444,1,1,10,0,0,0,5,10,1,0,0,0,0,3,0.1,10,0.305555555555556,1.94757448684471,1.953125
"1783",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"1784",3,3,NA,1,1.09861228866811,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0.333333333333333,0,1.25
"1785",4,6,4.24606384200017,0.765763173908239,1.03972077083992,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,4,0.6,4,0.396240625180289,0.792481250360578,1.58333333333333
"1786",14,21,2.17362525872458,0.123088643835433,1.6681739719974,0.115384615384615,6,25,2,5,2,0,4,0,0,0,0,0,0,9,0.125,4,0.355064274815895,2.3455327306908,3.02739726027397
"1787",13,13,1.7510684515645,0.98111537290649,0.687092027379972,0.0833333333333333,1,11,0,1,0,0,0,0,1,0,0,0,0,10,0.1875,0,0.0746885072657437,0.542553191489362,4.03703703703704
"1788",7,7,2.39800360275913,0.765763173908239,0.796311640173813,0.166666666666667,0,4,1,0,0,0,0,0,0,0,0,0,0,6,0,2,0.0928603459497649,0,2.59090909090909
"1789",14,25,3.81775618526584,0.784694761176639,1.43275705299709,0.137362637362637,3,14,6,1,0,0,6,1,0,1,0,2,0,10,0.225,12,0.517028476684499,2.40126509824528,3.52866242038217
"1790",15,25,2.2877747340219,0.164079197726652,0.72012488127181,0.119047619047619,3,7,24,3,0,0,23,28,2,1,0,0,0,5,0.0927835051546392,16,0.250001054675137,2.9347784821615,2.16326530612245
"1791",11,12,1.88647920392335,0.819861407986192,0.474139313057837,0.109090909090909,1,13,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0.065629826807942,0.454545454545455,4.84545454545455
"1792",10,14,2.08202128066672,0.765763173908239,0.639031859650177,0.155555555555556,1,3,8,0,0,0,4,6,1,0,0,0,0,5,0.12,8,0.241938194564637,1.61923932932934,2.24242424242424
"1793",5,5,3.04803825991038,0.765763173908239,0.950270539233235,0.25,1,2,0,0,0,0,0,0,1,0,0,0,0,4,0.5,0,0.2,0,1.92307692307692
"1794",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"1795",11,10,1.88647920392335,0.819861407986192,0.474139313057837,0.0909090909090909,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4
"1796",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"1797",9,10,2.15627127033194,0.765763173908239,0.683738905848754,0.138888888888889,1,5,2,0,0,0,1,0,1,0,0,0,0,7,0.25,2,0.144310548966155,0.450980392156863,2.88095238095238
"1798",11,11,1.81151596050004,0.985476960134988,0.759547391474863,0.1,1,12,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0.0900978236216566,0.555555555555556,3.64285714285714
"1799",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1800",14,23,1.97092184173529,0.91347551349969,0.991138896613094,0.126373626373626,6,13,20,6,0,0,19,9,3,1,0,1,0,5,0.170454545454545,10,0.276253016429642,2.73558001272127,2.29585798816568
"1801",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"1802",12,12,1.77844657658769,0.983159557242309,0.721463686692511,0.0909090909090909,1,13,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0.0765246528378741,0.523809523809524,3.66666666666667
"1803",6,6,2.62303192100008,0.765763173908239,0.867563228481461,0.2,1,3,0,0,0,0,0,0,1,0,0,0,0,5,0.428571428571429,0,0.161825099075778,0,2.22222222222222
"1804",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1805",10,18,2.45514222391639,0.819861407986192,1.35923670066501,0.2,0,4,6,0,0,0,5,13,0,1,0,2,0,3,0.243243243243243,12,0.475714790479075,2.18426614937969,1.9041095890411
"1806",12,17,1.96032521120132,0.704532882008902,1.11874333598575,0.128787878787879,4,16,3,2,0,0,4,0,0,0,0,0,0,15,0,4,0.277675748284657,1.67052975371974,3.72727272727273
"1807",14,19,1.51982832700171,0.819861407986192,0.257318640543832,0.104395604395604,1,10,8,1,0,0,8,6,1,0,0,0,0,9,0.0810810810810811,8,0.145352922425445,1.93872187554087,4.06043956043956
"1808",6,7,3.91276552520588,0.164079197726652,1.242453324894,0.233333333333333,1,6,0,2,0,0,0,0,1,0,0,0,0,4,0.25,0,0.166666666666667,0.870967741935484,2.2
"1809",9,8,2.06431413353057,0.819861407986192,0.529706199057654,0.111111111111111,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3.33333333333333
"1810",5,7,3.04803825991038,0.765763173908239,0.950270539233235,0.35,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,6,0.4,0.905692857554947,1.5625
"1811",4,5,NA,1,0.693147180559945,0.416666666666667,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,4,0.229573958513622,0.416666666666667,1.5
"1812",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"1813",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1814",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1815",12,22,1.97716258428232,0.765763173908239,0.566085738959629,0.166666666666667,0,0,0,0,0,0,0,39,0,0,0,0,0,4,0,22,0.32441881132482,3.17315173693243,2.07575757575758
"1816",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"1817",26,30,1.87974917268914,0.970040902662936,0.926309159895075,0.0461538461538461,6,36,0,5,0,0,0,0,1,0,0,0,0,17,0.06,0,0.154015579849938,2.0667650865434,6.36448598130841
"1818",20,23,1.84063139524436,0.91347551349969,0.799902779427117,0.0605263157894737,3,19,1,2,0,0,1,0,2,0,0,0,0,16,0.1875,2,0.0782933009665203,1.57742782152231,7.4792243767313
"1819",8,8,2.25574890974031,0.765763173908239,0.735621939758795,0.142857142857143,0,5,1,0,0,0,0,0,0,0,0,0,0,7,0,2,0.0739590973227909,0,2.93103448275862
"1820",9,12,4.24606384200017,0.765763173908239,1.27302833658963,0.166666666666667,0,4,2,0,0,0,2,1,0,0,0,1,0,7,0.25,6,0.314841871181682,1.06811152010275,2.61904761904762
"1821",13,26,2.39415158636363,0.383202503277967,1.62602069242075,0.166666666666667,0,5,7,0,0,1,3,10,0,1,0,3,2,9,0.456521739130435,16,0.489204107760139,2.12854070913902,2.65094339622642
"1822",7,10,2.78595400496399,0.803981648784929,1.27703425946614,0.238095238095238,0,3,1,1,0,0,3,3,0,0,0,0,0,6,0,6,0.334557312701334,1.4812106642316,2.16666666666667
"1823",25,41,2.08202128066672,0.867478102752939,1.46426488571505,0.0683333333333333,9,40,9,8,4,1,12,5,0,0,0,1,0,21,0.178217821782178,10,0.324420613435944,3.98725104464315,4.95138888888889
"1824",11,12,1.81151596050004,0.985476960134988,0.759547391474863,0.109090909090909,0,7,2,0,0,0,2,1,0,0,0,0,0,8,0,4,0.0964798294962848,0.780996014848106,3.31034482758621
"1825",13,19,2.10712402003582,0.91347551349969,0.937155853065701,0.121794871794872,3,11,9,1,0,0,6,2,1,0,0,0,1,8,0.157894736842105,8,0.227188329561629,1.94067340816695,3.63194444444444
"1826",8,8,1.97716258428232,0.94754295728727,0.900256051268537,0.142857142857143,0,5,1,0,0,0,1,0,0,0,0,0,0,6,0,2,0.0812528027060443,0.351351351351351,2.75862068965517
"1827",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"1828",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"1829",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"1830",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1831",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"1832",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1833",2,2,Inf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2,0,0,1
"1834",6,9,3.91276552520588,0.164079197726652,1.242453324894,0.3,0,0,3,0,0,0,2,1,0,1,0,0,0,6,0.333333333333333,6,0.494297380777015,1.09497943587934,1.96
"1835",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"1836",9,11,2.15627127033194,0.765763173908239,0.683738905848754,0.152777777777778,3,6,3,1,0,0,2,0,2,0,0,0,0,5,0.285714285714286,2,0.211737673581063,1.00380958379007,2.45098039215686
"1837",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"1838",2,2,Inf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2,0,0,1
"1839",3,4,2.92359338785195,0.819861407986192,0.636514168294813,0.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,2,0.333333333333333,0.490559722142094,1.33333333333333
"1840",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"1841",16,21,1.82844657941282,0.819861407986192,1.24682964154851,0.0875,2,16,7,1,0,0,6,1,0,0,0,0,0,11,0,6,0.244390411308359,1.93892654720464,4
"1842",3,3,NA,1,1.09861228866811,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0.428571428571429,1.25
"1843",10,10,1.85257715880239,0.98811118727985,0.801818552543337,0.111111111111111,1,8,0,1,0,0,0,0,1,0,0,0,0,7,0.230769230769231,0,0.0970950594454669,0.568965517241379,3.04166666666667
"1844",13,13,1.7510684515645,0.98111537290649,0.687092027379972,0.0833333333333333,1,11,0,1,0,0,0,0,1,0,0,0,0,10,0.1875,0,0.0706381410811146,0.563829787234043,3.96296296296296
"1845",5,6,1.96179669392598,0.819861407986192,0.500402423538188,0.3,0,4,1,0,0,0,1,0,0,0,0,0,0,5,0,2,0.162255624891827,0.464180500375001,2.2
"1846",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1847",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1848",5,5,3.04803825991038,0.765763173908239,0.950270539233235,0.25,1,2,0,0,0,0,0,0,1,0,0,0,0,5,0.5,0,0.2,0,1.92307692307692
"1849",7,7,2.39800360275913,0.765763173908239,0.796311640173813,0.166666666666667,1,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.142857142857143,0,2.59259259259259
"1850",7,7,2.08202128066672,0.867478102752939,0.955699891112534,0.166666666666667,0,4,1,0,0,0,1,0,0,0,0,0,0,5,0,2,0.131185119150641,0.517241379310345,2.31818181818182
"1851",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1852",11,11,1.81151596050004,0.985476960134988,0.759547391474863,0.1,0,8,1,0,0,0,1,0,0,0,0,0,0,9,0,2,0.0834814394594991,0.462686567164179,3.69642857142857
"1853",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1854",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"1855",4,4,4.24606384200017,0.765763173908239,1.03972077083992,0.333333333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0.229573958513622,0,1.57142857142857
"1856",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1857",11,16,2.10712402003582,0.823479023866281,1.12095039267358,0.145454545454545,1,10,5,1,0,0,1,1,1,1,1,0,0,7,0.321428571428571,4,0.389586155730169,1.32438872369753,2.78947368421053
"1858",9,10,2.78595400496399,0.164079197726652,1.00271826451752,0.138888888888889,1,8,1,0,0,0,1,0,0,0,0,0,0,7,0,2,0.196190236376011,0.461538461538462,2.86046511627907
"1859",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1860",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"1861",6,6,2.62303192100008,0.765763173908239,0.867563228481461,0.2,1,3,0,0,0,0,0,0,1,0,0,0,0,6,0.428571428571429,0,0.161825099075778,0,2.22222222222222
"1862",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"1863",7,6,2.45514222391639,0.819861407986192,0.598269588585257,0.142857142857143,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2.66666666666667
"1864",6,6,2.62303192100008,0.765763173908239,0.867563228481461,0.2,1,3,0,0,0,0,0,0,1,0,0,0,0,6,0.428571428571429,0,0.161825099075778,0,2.22222222222222
"1865",4,4,4.24606384200017,0.765763173908239,1.03972077083992,0.333333333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0.229573958513622,0,1.57142857142857
"1866",3,3,NA,1,1.09861228866811,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0.333333333333333,0,1.25
"1867",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"1868",6,6,2.62303192100008,0.765763173908239,0.867563228481461,0.2,0,3,0,1,0,0,0,0,1,0,0,0,0,6,0.428571428571429,0,0,0.5,2.22222222222222
"1869",7,12,2.78595400496399,0.803981648784929,1.27703425946614,0.285714285714286,0,0,0,0,0,0,5,9,0,0,0,1,0,4,0.176470588235294,10,0.434836598539246,1.98187552701693,1.66666666666667
"1870",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"1871",1,0,Inf,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"1872",13,13,1.7510684515645,0.98111537290649,0.687092027379972,0.0833333333333333,0,10,1,0,0,0,1,0,0,0,0,0,0,11,0,2,0.0769230769230769,0.347826086956522,4.49367088607595
"1873",14,15,2.33450365255759,0.164079197726652,0.754996758130825,0.0824175824175824,0,10,2,0,0,0,1,0,0,0,0,0,0,12,0,4,0.0638929927432072,0.457943925233645,4.56989247311828
"1874",14,22,1.96179669392598,0.819861407986192,1.35178399428965,0.120879120879121,3,12,11,3,0,0,9,2,1,1,0,0,1,7,0.183673469387755,10,0.326675705673674,2.34202508349199,2.74264705882353
"1875",10,11,2.6444746955832,0.164079197726652,0.940447988655326,0.122222222222222,1,6,1,0,0,0,1,0,1,0,0,0,0,8,0.25,2,0.176420450650862,0.389830508474576,3.3469387755102
"1876",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"1877",8,13,5.63474599570961,0.819861407986192,0.974314752869349,0.232142857142857,0,1,4,1,0,0,6,3,0,1,0,0,0,6,0.166666666666667,10,0.404441121044631,1.81283621771265,2
"1878",8,9,5.63474599570961,0.819861407986192,0.974314752869349,0.160714285714286,0,3,2,0,0,0,1,0,0,0,0,0,0,9,0,4,0.188746076579602,0.447368421052632,2.86666666666667
"1879",11,19,2.45514222391639,0.819861407986192,1.54030582522652,0.172727272727273,1,4,4,0,0,0,4,5,1,0,0,0,2,11,0.333333333333333,12,0.443955444839045,1.68264680517377,2.85526315789474
"1880",15,16,2.31984309602343,0.765763173908239,0.76475441956742,0.0761904761904762,1,15,1,1,0,0,1,0,0,0,0,0,0,10,0,2,0.0923438194348102,1.04054054054054,4.33082706766917
"1881",12,17,3.00374311234578,0.0265997045069352,1.09861228866811,0.128787878787879,2,16,3,4,0,0,4,0,0,2,0,0,0,9,0.171428571428571,4,0.248894940873333,2.27954002129241,3.20661157024793
"1882",2,2,Inf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2,0,0,1
"1883",19,24,2.5386223877869,0.0265997045069352,0.806504609875222,0.0701754385964912,10,42,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0.229994075746602,1.86040529696464,4.08695652173913
"1884",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1885",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"1886",10,9,1.96179669392598,0.819861407986192,0.500402423538188,0.1,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3.66666666666667
"1887",18,28,2.07632402836387,0.970040902662936,1.07973461791307,0.0915032679738562,5,18,16,10,0,0,10,7,0,2,0,0,0,12,0.0833333333333333,12,0.246868831022583,3.43303109591154,3.24542124542125
"1888",10,14,2.08202128066672,0.765763173908239,0.639031859650177,0.155555555555556,1,3,4,0,0,0,4,2,1,0,0,0,0,7,0.176470588235294,8,0.265774272650489,1.52167187537118,2.6551724137931
"1889",10,11,1.85257715880239,0.98811118727985,0.801818552543337,0.122222222222222,0,6,2,0,0,0,2,1,0,0,0,0,0,7,0,4,0.137095059445467,0.929115948698609,2.875
"1890",23,22,1.56704404338326,0.819861407986192,0.295439191872116,0.0434782608695652,0,21,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,8
"1891",22,39,2.24301933606901,0.977445055341037,1.37650270658755,0.0844155844155844,11,34,27,11,0,1,30,10,1,2,0,2,0,10,0.127659574468085,18,0.282453210800623,4.05026687900735,3.04308390022676
"1892",7,8,2.02401912995519,0.410824527408434,1.00424247305408,0.19047619047619,0,2,2,0,0,0,1,0,0,0,0,0,0,8,0,4,0.224045465100406,0.433333333333333,2.52173913043478
"1893",41,101,6.71820893725262,0.91347551349969,2.07858774849362,0.0615853658536585,54,116,42,33,11,2,39,3,5,7,3,6,0,14,0.262210796915167,38,0.630618577007536,5.43456846964672,3.70911722141823
"1894",14,17,2.33450365255759,0.164079197726652,0.754996758130825,0.0934065934065934,2,20,2,6,0,0,4,0,0,0,0,0,0,10,0,2,0.166072229344584,1.68187005958842,4.05325443786982
"1895",9,11,2.78595400496399,0.164079197726652,1.00271826451752,0.152777777777778,3,5,2,0,0,0,1,0,1,1,0,0,0,8,0.352941176470588,2,0.194444444444444,0.858646590712412,2.67391304347826
"1896",21,27,1.59845439457071,0.721160903405094,1.14247201680285,0.0642857142857143,1,12,7,0,0,0,6,0,0,0,0,0,0,21,0,10,0.19058617707771,1.92499617354298,6.20535714285714
"1897",18,27,3.00505211843515,0.00396965912979632,1.03790833306283,0.0882352941176471,8,19,15,3,0,0,8,5,2,2,0,1,0,11,0.205479452054795,8,0.233584005104692,2.93763575017696,3.94809688581315
"1898",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"1899",24,55,1.88096858691957,0.309642271481782,1.47538244992455,0.0996376811594203,28,50,26,27,3,1,26,1,1,7,1,1,0,37,0.21,24,0.559487759177566,5.16953141692805,3.40036231884058
"1900",14,16,2.06818624222507,0.91347551349969,0.895332665968091,0.0879120879120879,1,9,2,0,0,0,2,0,1,0,0,0,0,11,0.176470588235294,4,0.161400437401473,0.872727272727273,4.27083333333333
"1901",4,4,4.24606384200017,0.765763173908239,1.03972077083992,0.333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0.454545454545455,1.57142857142857
"1902",22,29,2.00187155617289,0.970040902662936,0.948587531627576,0.0627705627705628,10,32,1,7,0,0,1,0,1,3,0,0,0,17,0.19047619047619,2,0.178373637839188,2.71231457458389,5.33830845771144
"1903",21,24,1.90745117456427,0.91347551349969,0.684954761053158,0.0571428571428571,2,20,4,2,0,0,4,1,1,0,0,0,0,14,0.0833333333333333,4,0.121148115130876,1.64419475655431,4.93089430894309
"1904",19,30,1.97716258428232,0.94754295728727,1.36773778255908,0.087719298245614,7,24,14,6,0,0,12,1,1,1,0,1,0,10,0.123287671232877,12,0.292784547332101,3.15720102564962,3.49837133550489
"1905",14,22,2.07632402836387,0.90015051333993,1.37605528526042,0.120879120879121,8,17,10,4,0,0,8,1,1,1,0,0,0,9,0.111111111111111,8,0.332937802348952,2.21018804746545,2.70547945205479
"1906",19,24,2.31210757086102,0.95350478207336,1.13555069716037,0.0701754385964912,1,13,5,1,0,0,4,0,0,0,0,0,0,21,0,10,0.206947372015489,2.64425300422363,4.97837837837838
"1907",6,6,2.62303192100008,0.765763173908239,0.867563228481461,0.2,0,3,0,1,0,0,0,0,1,0,0,0,0,5,0.428571428571429,0,0,0.5,2.22222222222222
"1908",18,42,8.24179061829627,0.292290037041089,1.72493478639771,0.137254901960784,9,27,26,14,0,0,28,8,2,5,1,1,2,16,0.227586206896552,22,0.659261213213449,3.87926965605137,2.63398692810458
"1909",18,24,2.58816576647882,0.91347551349969,1.27402306244147,0.0784313725490196,2,16,1,2,1,1,3,0,2,1,0,0,0,17,0.384615384615385,4,0.257102903860797,2.00815950698406,5.12
"1910",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"1911",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"1912",7,8,2.39800360275913,0.765763173908239,0.796311640173813,0.19047619047619,1,3,2,0,0,0,1,0,1,0,0,0,0,5,0.3,2,0.208449702432464,0.5,2.25925925925926
"1913",7,8,3.30831206542234,0.164079197726652,1.15374194270109,0.19047619047619,0,6,1,1,0,0,1,0,0,0,0,0,0,5,0,2,0.115896874922733,1,2.51612903225806
"1914",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"1915",5,6,3.04803825991038,0.765763173908239,0.950270539233235,0.3,0,1,2,0,0,0,0,1,0,0,0,0,0,3,0,4,0.3,0.444444444444444,1.69230769230769
"1916",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1917",4,4,4.24606384200017,0.765763173908239,1.03972077083992,0.333333333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0.229573958513622,0,1.57142857142857
"1918",11,11,2.02401912995519,0.765763173908239,0.600166073159646,0.1,1,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0882682358595153,0,4.09210526315789
"1919",6,7,2.62303192100008,0.765763173908239,0.867563228481461,0.233333333333333,0,2,2,0,0,0,0,1,0,0,0,0,0,5,0,4,0.228491765742445,0.452067708633815,2
"1920",16,23,2.2475879848041,0.164079197726652,0.688567369302283,0.0958333333333333,3,11,16,1,0,0,11,10,1,0,0,0,0,7,0.0545454545454545,12,0.193308224813009,2.41367365190644,2.88709677419355
"1921",6,10,1.82844657941282,0.819861407986192,0.450561208866305,0.333333333333333,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,10,0.38698801581456,1.67177425142889,1.66666666666667
"1922",7,6,2.45514222391639,0.819861407986192,0.598269588585257,0.142857142857143,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2.66666666666667
"1923",4,4,4.24606384200017,0.765763173908239,1.03972077083992,0.333333333333333,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0.25,0.454545454545455,1.42857142857143
"1924",9,9,1.90546660985915,0.981178452782195,0.848685557726417,0.125,1,7,0,1,0,0,0,0,1,0,0,0,0,6,0.25,0,0.107883399383852,0.5625,2.74358974358974
"1925",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"1926",7,8,2.39800360275913,0.765763173908239,0.796311640173813,0.19047619047619,0,3,2,0,0,0,0,1,0,0,0,0,0,5,0,4,0.178804166769689,0.387096774193548,2.33333333333333
"1927",12,15,2.06431413353057,0.819861407986192,1.23426786607908,0.113636363636364,3,11,3,2,0,0,2,1,1,0,0,0,0,9,0.12,4,0.18582997008608,1.57723577235772,3.6036036036036
"1928",9,10,2.06431413353057,0.819861407986192,0.529706199057654,0.138888888888889,1,8,0,1,0,0,0,0,1,0,0,0,0,11,0.230769230769231,0,0.0901420138287925,0.710721296670229,4.04166666666667
"1929",21,24,1.9403834227031,0.970040902662936,1.06219225478353,0.0571428571428571,2,22,0,3,2,0,0,0,2,0,0,0,0,16,0.307692307692308,0,0.0938723342113845,1.15452981594617,5.82062780269058
"1930",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"1931",7,7,2.08202128066672,0.867478102752939,0.955699891112534,0.166666666666667,1,8,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0.115896874922733,0.621008456285352,2.37037037037037
"1932",1,0,Inf,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"1933",9,9,1.90546660985915,0.981178452782195,0.848685557726417,0.125,1,7,0,1,0,0,0,0,1,0,0,0,0,7,0.25,0,0.0959022853962923,0.4375,2.94871794871795
"1934",13,13,Inf,1,0,0.0833333333333333,0,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,6.5
"1935",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
